sid,city,longitude,latitude,time,season,type,gvi
1595773,Ningbo,121.67116,29.94646699,202208,2,0,0.24349537
1608435,Ningbo,121.5617189,29.81576368,202208,2,0,0.107074653
1651652,Ningbo,121.6759077,29.8556828,202208,2,0,0.144712095
1631235,Ningbo,121.7540772,29.88029862,202208,2,0,0.185290799
1664209,Ningbo,121.6959279,29.96203999,202208,2,0,0.432141204
1718873,Ningbo,121.6889206,29.98513854,202208,2,0,0.16760272
1664771,Ningbo,121.6880516,29.96525672,202208,2,0,0.021031539
1631906,Ningbo,121.7614945,29.88365681,202208,2,0,0.21239294
1627179,Ningbo,121.7965988,29.90870987,202208,2,0,0.437099248
1607819,Ningbo,121.5671113,29.8053923,202208,2,0,0.249108796
1744407,Ningbo,121.7164168,29.95676509,202208,2,0,0.249292535
1680995,Ningbo,121.7325628,29.9162783,202208,2,0,0.087947049
1670519,Ningbo,121.602007,29.81743766,202208,2,0,0.162780671
1728986,Ningbo,121.7107887,29.96515465,202208,2,0,0.085065104
1728202,Ningbo,121.7842068,29.95664558,202208,2,0,0.130815972
1646283,Ningbo,121.703704,29.94177235,202208,2,0,0.181488715
1638472,Ningbo,121.6474995,29.86979574,202208,2,0,0.073498264
1631287,Ningbo,121.7861823,29.89520283,202208,2,0,0.198712384
1680828,Ningbo,121.7372057,29.92050228,202208,2,0,0.196293403
1680916,Ningbo,121.731692,29.91548485,202208,2,0,0.256388889
1664289,Ningbo,121.7075239,29.97147622,202208,2,0,0.035023148
1655205,Ningbo,121.1652143,30.09427526,202208,2,0,0.081057581
1627070,Ningbo,121.7886183,29.91951119,202208,2,0,0.230309606
1729865,Ningbo,121.6894092,29.96900301,202208,2,0,0.069997106
1673227,Ningbo,121.6998011,29.92636348,202208,2,0,0.209050926
1745104,Ningbo,121.151684,30.08545679,202208,2,0,0.084992766
1644605,Ningbo,121.6667934,29.94736339,202208,2,0,0.193797743
1605362,Ningbo,121.6428463,29.85660914,202208,2,0,0.249483507
1670005,Ningbo,121.6025245,29.79908283,202208,2,0,0.183004919
1647297,Ningbo,121.8038237,29.94250249,202208,2,0,0.101668113
1730326,Ningbo,121.8084682,29.93867881,202208,2,0,0.205144676
1617218,Ningbo,121.157285,30.08754238,202208,2,0,0.208680556
1651678,Ningbo,121.6817285,29.85060875,202208,2,0,0.200749421
1616978,Ningbo,121.1570872,30.08383501,202208,2,0,0.081387442
1644787,Ningbo,121.696312,29.91818095,202208,2,0,0.041876447
1676557,Ningbo,121.7765433,29.90620374,202208,2,0,0.202874711
1631118,Ningbo,121.7545951,29.89377313,202208,2,0,0.287999132
1607811,Ningbo,121.5682854,29.80649446,202208,2,0,0.236160301
1702693,Ningbo,121.161138,30.09886824,202208,2,0,0.020282118
1608420,Ningbo,121.5602363,29.81586224,202208,2,0,0.198572049
1676452,Ningbo,121.7800419,29.89408243,202208,2,0,0.140707465
1647433,Ningbo,121.7872162,29.95634785,202208,2,0,0.097877604
1728563,Ningbo,121.7454577,29.95259279,202208,2,0,0.187469618
1586147,Ningbo,121.5147122,29.87055265,202209,2,0,0.101223958
1680277,Ningbo,121.5327996,29.81059663,202209,2,0,0.074117477
1700347,Ningbo,121.4437821,29.96589471,202209,2,0,0.220355903
1753958,Ningbo,121.5112683,29.92981053,202209,2,0,0.248062789
1643987,Ningbo,121.5542176,29.9216006,202209,2,0,0.209908854
1643265,Ningbo,121.574847,29.9699094,202209,2,0,0.234664352
1694615,Ningbo,121.3040842,30.18490375,202209,2,0,0.219225984
1712184,Ningbo,121.5073829,29.87126212,202209,2,0,0.128820891
1695327,Ningbo,121.324843,30.1936175,202209,2,0,0.055227141
1641880,Ningbo,121.5270397,29.93456507,202209,2,0,0.361960359
1724088,Ningbo,121.5957269,29.97783526,202209,2,0,0.237427662
1691925,Ningbo,121.2276565,30.17217386,202209,2,0,0.249063947
1650720,Ningbo,121.2358644,30.15610717,202209,2,0,0.076675347
1597938,Ningbo,121.4694077,29.94295902,202209,2,0,0.083671875
1704852,Ningbo,121.1247899,30.00869311,202209,2,0,0.068149595
1591296,Ningbo,121.5333047,29.89905263,202209,2,0,0.16839265
1601289,Ningbo,121.4948654,29.85878137,202209,2,0,0.20458912
1601541,Ningbo,121.4569613,29.84318684,202209,2,0,0.047097801
1661122,Ningbo,121.4964563,29.87816002,202209,2,0,0.069448785
1743872,Ningbo,121.4849564,29.88216894,202209,2,0,0.136289063
1682868,Ningbo,121.2970538,30.17351013,202209,2,0,0.321575521
1637542,Ningbo,121.6594327,29.88978765,202209,2,0,0.258324653
1602596,Ningbo,121.458925,29.84700705,202209,2,0,0.08879485
1730981,Ningbo,121.3314903,30.17948663,202209,2,0,0.020635127
1725516,Ningbo,121.6583933,29.99442822,202209,2,0,0.38875434
1733359,Ningbo,121.2406499,30.16969129,202209,2,0,0.18604456
1591032,Ningbo,121.5284027,29.88899946,202209,2,0,0.12781684
1671903,Ningbo,121.5323498,29.82688969,202209,2,0,0.057795139
1661387,Ningbo,121.5156639,29.88989653,202209,2,0,0.09515191
1604336,Ningbo,121.5387698,29.82617725,202209,2,0,0.041749132
1613933,Ningbo,121.1898681,30.07155694,202209,2,0,0.180302373
1699787,Ningbo,121.5477026,29.80964845,202209,2,0,0.103097512
1645907,Ningbo,121.5036486,29.83209259,202209,2,0,0.001122685
1668561,Ningbo,121.5953604,29.94925841,202209,2,0,0.262164352
1729975,Ningbo,121.6522769,29.8967766,202209,2,0,0.110843461
1691204,Ningbo,121.2009245,30.1765046,202209,2,0,0.385500579
1710067,Ningbo,121.4266427,29.82864953,202209,2,0,0.120285012
1618355,Ningbo,121.2354154,30.14833314,202209,2,0,0.100015914
1734723,Ningbo,121.5802127,29.96477583,202209,2,0,0.179830729
1589191,Ningbo,121.5001167,29.93686797,202209,2,0,0.071310764
1754733,Ningbo,121.5307009,29.92663118,202209,2,0,0.124273727
1597727,Ningbo,121.5366686,29.92391279,202209,2,0,0.112682292
1670985,Ningbo,121.4595092,29.90582468,202209,2,0,0.128198785
1586675,Ningbo,121.6417513,29.97682548,202209,2,0,0.017996238
1637587,Ningbo,121.64333,29.88288306,202209,2,0,0.212734375
1745579,Ningbo,121.175886,30.06042578,202209,2,0,0.256987847
1602801,Ningbo,121.159053,29.99801351,202209,2,0,0.072889178
1598705,Ningbo,121.5496463,29.92710519,202209,2,0,0.070910012
1667582,Ningbo,121.4715658,29.89806921,202209,2,0,0.021187789
1648934,Ningbo,121.4988681,29.83709166,202209,2,0,0.116385995
1700027,Ningbo,121.4547638,29.96284089,202209,2,0,0.079720775
1596556,Ningbo,121.6291714,29.92632409,202210,3,0,0.110108507
1744806,Ningbo,121.1231453,30.03289396,202210,3,0,0.228340567
1620068,Ningbo,121.5557543,29.88866079,202210,3,0,0.142424769
1594121,Ningbo,121.5986138,29.85437869,202210,3,0,0.076170428
1612269,Ningbo,121.1530175,30.01962534,202210,3,0,0.147003762
1727262,Ningbo,121.1161702,30.01841239,202210,3,0,0.311480035
1619394,Ningbo,121.5845699,29.8812621,202210,3,0,0.011848958
1732288,Ningbo,121.2828937,30.19057805,202210,3,0,0.274375
1587251,Ningbo,121.6308794,29.91392667,202210,3,0,0.044599248
1725899,Ningbo,121.5370421,29.87711474,202210,3,0,0.051925637
1619071,Ningbo,121.5531801,29.86937303,202210,3,0,0.146412037
1612849,Ningbo,121.1682083,30.02111473,202210,3,0,0.099958044
1685399,Ningbo,121.2302791,30.17838878,202210,3,0,0.177536169
1614109,Ningbo,121.1859981,30.07673055,202210,3,0,0.179699074
1726955,Ningbo,121.1488781,30.04139371,202210,3,0,0.206480035
1689007,Ningbo,121.2479656,30.23709127,202210,3,0,0.163534433
1731075,Ningbo,121.2287656,30.20260655,202210,3,0,0.016539352
1691493,Ningbo,121.2332706,30.19534557,202210,3,0,0.089949363
1637325,Ningbo,121.5836654,29.89449206,202210,3,0,0.131520544
1612178,Ningbo,121.1576549,30.01254298,202210,3,0,0.161056134
1604421,Ningbo,121.5571182,29.84473352,202210,3,0,0.059043692
1605392,Ningbo,121.5871675,29.85298895,202210,3,0,0.266374421
1731554,Ningbo,121.1969048,30.21801098,202210,3,0,0.010418113
1615852,Ningbo,121.2384195,30.22507633,202210,3,0,0.161705729
1643401,Ningbo,121.6078957,29.92693074,202210,3,0,0.215043403
1594686,Ningbo,121.5768975,29.88031506,202210,3,0,0.281167535
1688951,Ningbo,121.2658653,30.21653305,202210,3,0,0.158739873
1693249,Ningbo,121.255606,30.18834688,202210,3,0,0.088874421
1593200,Ningbo,121.5888947,29.87935586,202210,3,0,0.14458912
1691064,Ningbo,121.2034765,30.1855844,202210,3,0,0.172818287
1593867,Ningbo,121.6093083,29.89106862,202210,3,0,0.205486111
1709380,Ningbo,121.5682241,29.88072376,202210,3,0,0.155532407
1644493,Ningbo,121.6553961,29.92652421,202210,3,0,0.188145255
1679593,Ningbo,121.6413504,29.93938832,202210,3,0,0.242045718
1612556,Ningbo,121.1527147,30.02043875,202210,3,0,0.134233218
1754887,Ningbo,121.2827178,30.1887782,202210,3,0,0.149318576
1620977,Ningbo,121.6094072,29.93770157,202210,3,0,0.263567708
1598259,Ningbo,121.6242112,29.92376457,202210,3,0,0.031863426
1710501,Ningbo,121.6041767,29.87631316,202210,3,0,0.421364294
1689005,Ningbo,121.2484729,30.2370161,202210,3,0,0.099061053
1654785,Ningbo,121.1299477,30.03138611,202210,3,0,0.042242477
1656425,Ningbo,121.1605942,30.04026937,202210,3,0,0.19499566
1612668,Ningbo,121.1635837,30.02636415,202210,3,0,0.1073886
1698509,Ningbo,121.607361,29.87363166,202210,3,0,0.185266204
1686787,Ningbo,121.2760427,30.19574833,202210,3,0,0.293825231
1649093,Ningbo,121.6196804,29.87075287,202210,3,0,0.175309606
1689130,Ningbo,121.2636741,30.23416467,202210,3,0,0.078968461
1597658,Ningbo,121.6262152,29.93149705,202210,3,0,0.17150897
1610272,Ningbo,121.5776963,29.84366274,202210,3,0,0.237058738
1700789,Ningbo,121.5468551,29.86905861,202210,3,0,0.027387153
1644993,Ningbo,121.5552377,29.8781419,202210,3,0,0.057782118
1699725,Ningbo,121.543493,29.8101524,202302,0,0,0.151462674
1585776,Ningbo,121.5536251,29.8627021,202302,0,0,0.043041088
1619762,Ningbo,121.5834554,29.86512318,202302,0,0,0.018699363
1652976,Ningbo,121.5420427,29.86195376,202302,0,0,0.051012731
1602390,Ningbo,121.4882637,29.82464662,202302,0,0,0.06651331
1645450,Ningbo,121.5551339,29.87647462,202302,0,0,0.009398148
1590836,Ningbo,121.599879,29.82106483,202302,0,0,0.300444155
1648570,Ningbo,121.5918374,29.87400655,202302,0,0,0.080358796
1670415,Ningbo,121.6054004,29.81495495,202302,0,0,0.242734375
1654407,Ningbo,121.5493967,29.81891087,202302,0,0,0.133446181
1651772,Ningbo,121.680609,29.85071828,202302,0,0,0.072581019
1750002,Ningbo,121.5535394,29.80245272,202302,0,0,0.048661748
1651549,Ningbo,121.4389285,29.83695213,202302,0,0,0.043417245
1651765,Ningbo,121.6795358,29.8513201,202302,0,0,0.093489583
1640361,Ningbo,121.6042294,29.8852071,202302,0,0,0.433729745
1748687,Ningbo,121.7361903,29.84628209,202302,0,0,0.072203414
1710355,Ningbo,121.6040348,29.87817212,202302,0,0,0.123464988
1649092,Ningbo,121.6196804,29.87075287,202302,0,0,0.01479456
1602518,Ningbo,121.5027049,29.84830961,202302,0,0,0.012562211
1652591,Ningbo,121.5881097,29.85959594,202302,0,0,0.122543403
1635631,Ningbo,121.6226743,29.89361177,202302,0,0,0.054140625
1595507,Ningbo,121.576882,29.88326862,202302,0,0,0.088878762
1639346,Ningbo,121.6028105,29.85927154,202302,0,0,0.050577257
1752360,Ningbo,121.6056974,29.84782052,202302,0,0,0.009554398
1670268,Ningbo,121.6191734,29.79206579,202302,0,0,0.125081019
1749230,Ningbo,121.5316106,29.86103178,202302,0,0,0.031443866
1601996,Ningbo,121.5035855,29.83216363,202302,0,0,0.000269097
1670993,Ningbo,121.4585652,29.90847836,202302,0,0,0.045613426
1604926,Ningbo,121.6309043,29.86124631,202302,0,0,0.127732928
1710162,Ningbo,121.5068262,29.83069259,202302,0,0,0.01713397
1599072,Ningbo,121.5065494,29.85549477,202302,0,0,0.1396875
1711921,Ningbo,121.6083498,29.87207749,202302,0,0,0.122605613
1651154,Ningbo,121.6414871,29.86336529,202302,0,0,0.035277778
1700846,Ningbo,121.6151067,29.86428265,202302,0,0,0.222951389
1711656,Ningbo,121.5056246,29.87528559,202302,0,0,0.115099826
1586241,Ningbo,121.4882384,29.8161529,202302,0,0,0.049803241
1696676,Ningbo,121.63305,29.85055486,202302,0,0,0.000394965
1636947,Ningbo,121.6115603,29.86541068,202302,0,0,0.057599826
1608327,Ningbo,121.5661732,29.81533533,202302,0,0,0.081351273
1700987,Ningbo,121.6268708,29.86441117,202302,0,0,0.062809606
1676013,Ningbo,121.5957243,29.86504566,202302,0,0,0.052175926
1632619,Ningbo,121.5816013,29.86919449,202302,0,0,0.080138889
1681068,Ningbo,121.6789709,29.86608322,202302,0,0,0.104172454
1605850,Ningbo,121.596523,29.80635544,202302,0,0,0.053308738
1748323,Ningbo,121.6560832,29.85323738,202302,0,0,0.02536603
1619423,Ningbo,121.5829969,29.87770441,202302,0,0,0.054927662
1724594,Ningbo,121.5988696,29.8856741,202302,0,0,0.084678819
1654051,Ningbo,121.6003046,29.86370132,202302,0,0,0.042858796
1752410,Ningbo,121.5871922,29.85056164,202302,0,0,0.009986979
1755355,Ningbo,121.5179316,29.80015325,202302,0,0,0.007570891
1744133,Ningbo,121.5425838,29.88052475,202302,0,0,0.216494502
1657266,Ningbo,121.4452356,29.95408637,202303,0,0,0.283411458
1643616,Ningbo,121.5886989,29.93704032,202303,0,0,0.117845775
1734050,Ningbo,121.4179757,30.14763847,202303,0,0,0.090895544
1693183,Ningbo,121.2415696,30.19166195,202303,0,0,0.080230035
1657273,Ningbo,121.443599,29.95375469,202303,0,0,0.283945313
1599425,Ningbo,121.6304953,29.92353114,202303,0,0,0.140193866
1671511,Ningbo,121.5015806,30.09647353,202303,0,0,0.200713252
1657860,Ningbo,121.5234359,29.92420397,202303,0,0,0.177913773
1691437,Ningbo,121.2318393,30.18903429,202303,0,0,0.061312211
1733880,Ningbo,121.4220906,30.14728141,202303,0,0,0.088645833
1597518,Ningbo,121.6174527,29.93037804,202303,0,0,0.035590278
1728051,Ningbo,121.3357294,30.17802739,202303,0,0,0.102165799
1686978,Ningbo,121.2391176,30.18595067,202303,0,0,0.010026042
1695022,Ningbo,121.3368797,30.17096087,202303,0,0,0.047828414
1697665,Ningbo,121.8668669,29.4457778,202303,0,0,0.06349537
1589685,Ningbo,121.4180135,30.20253048,202303,0,0,0.002157118
1733814,Ningbo,121.3638591,30.15909458,202303,0,0,0.070988137
1689576,Ningbo,121.1168243,30.18561199,202303,0,0,0.111349826
1698201,Ningbo,121.8772774,29.46698049,202303,0,0,0.08192419
1597915,Ningbo,121.6244445,29.91407375,202303,0,0,0.016015625
1701886,Ningbo,121.899062,29.48848729,202303,0,0,0.021331019
1644370,Ningbo,121.6670616,29.94734161,202303,0,0,0.182230903
1684040,Ningbo,121.2617725,30.17774704,202303,0,0,0.013728299
1671086,Ningbo,121.3711781,30.16309502,202303,0,0,0.033804977
1668746,Ningbo,121.6137397,29.92839848,202303,0,0,0.10614728
1615905,Ningbo,121.2380016,30.22386292,202303,0,0,0.094644097
1597621,Ningbo,121.4918993,29.93325404,202303,0,0,0.026847512
1649345,Ningbo,121.5003328,29.9443184,202303,0,0,0.004762731
1686611,Ningbo,121.2358019,30.20264671,202303,0,0,0.177369792
1694046,Ningbo,121.2300986,30.19554268,202303,0,0,0.152967303
1711263,Ningbo,121.282424,30.18324353,202303,0,0,0.066289063
1597648,Ningbo,121.6248309,29.93192453,202303,0,0,0.033265336
1671522,Ningbo,121.504667,30.09850736,202303,0,0,0.018162616
1753646,Ningbo,121.4764754,29.96443904,202303,0,0,0.210756655
1587865,Ningbo,121.5480133,29.86758822,202303,0,0,0.090733507
1695676,Ningbo,121.3620377,30.16217256,202303,0,0,0.053621238
1690383,Ningbo,121.1712003,30.19167713,202303,0,0,0.034953704
1689618,Ningbo,121.1125599,30.17468093,202303,0,0,0.020490451
1668238,Ningbo,121.5019393,29.94809716,202303,0,0,0.131786748
1639088,Ningbo,121.5551815,29.87168969,202303,0,0,0.133893229
1733079,Ningbo,121.2111762,30.17336289,202303,0,0,0.005247396
1644033,Ningbo,121.5896196,29.91847684,202303,0,0,0.025455729
1642830,Ningbo,121.5629455,29.97008362,202303,0,0,0.083810764
1754335,Ningbo,121.4990287,29.92645296,202303,0,0,0.039625289
1691510,Ningbo,121.2320805,30.19025678,202303,0,0,0.098744213
1731962,Ningbo,121.2036943,30.21713732,202303,0,0,0.107949942
1659328,Ningbo,121.495337,29.93558886,202303,0,0,0.09276331
1643280,Ningbo,121.5717658,29.96986587,202303,0,0,0.054842303
1585375,Ningbo,121.25153,30.19494136,202303,0,0,0.113447627
1686190,Ningbo,121.2956936,30.1693355,202303,0,0,0.122588252
1664136,Ningbo,121.7017421,29.95706619,202303,0,0,0.108111979
1676406,Ningbo,121.773982,29.89487011,202304,1,0,0.137874711
1681691,Ningbo,121.6844686,29.91780338,202304,1,0,0.268833912
1722931,Ningbo,121.447011,29.32202065,202304,1,0,0.279207176
1626235,Ningbo,121.8122904,29.92423965,202304,1,0,0.17942419
1626436,Ningbo,121.80182,29.91071851,202304,1,0,0.433580729
1681014,Ningbo,121.7108563,29.89849087,202304,1,0,0.200182292
1739180,Ningbo,121.4017466,29.65143857,202304,1,0,0.006979167
1613410,Ningbo,121.1886859,30.07423454,202304,1,0,0.218414352
1742595,Ningbo,121.4398658,29.34974345,202304,1,0,0.110558449
1755836,Ningbo,121.7153783,29.91755213,202304,1,0,0.222831308
1679393,Ningbo,121.7146081,29.9314788,202304,1,0,0.059146412
1612872,Ningbo,121.1688734,30.02466035,202304,1,0,0.239434317
1606660,Ningbo,121.4086806,29.69512724,202304,1,0,0.047771991
1741086,Ningbo,121.1626319,30.03996885,202304,1,0,0.269098669
1712863,Ningbo,121.8226673,29.88072843,202304,1,0,0.279932002
1739412,Ningbo,121.3981905,29.67241726,202304,1,0,0.235989583
1600855,Ningbo,121.4289936,29.67246145,202304,1,0,0.057790799
1696902,Ningbo,121.4294401,29.32069029,202304,1,0,0.008151042
1718430,Ningbo,121.7272214,29.9499268,202304,1,0,0.137884838
1726609,Ningbo,121.1553987,30.06132829,202304,1,0,0.142106481
1655451,Ningbo,121.1657618,30.05528624,202304,1,0,0.164228877
1674201,Ningbo,121.7290144,29.92209144,202304,1,0,0.319437211
1632151,Ningbo,121.7617539,29.88414759,202304,1,0,0.11995515
1705274,Ningbo,121.4410782,29.30465192,202304,1,0,0.06192419
1713281,Ningbo,121.8608597,29.92623295,202304,1,0,0.105264757
1630753,Ningbo,121.8202623,29.88833,202304,1,0,0.083025174
1755864,Ningbo,121.7186307,29.92137579,202304,1,0,0.319905961
1628504,Ningbo,121.8802334,29.91023026,202304,1,0,0.130704572
1656412,Ningbo,121.1626206,30.04006073,202304,1,0,0.244554398
1705559,Ningbo,121.4367045,29.29630822,202304,1,0,0.148653067
1721961,Ningbo,121.4137252,29.70228718,202304,1,0,0.232337963
1632158,Ningbo,121.7614793,29.88257838,202304,1,0,0.211221065
1600369,Ningbo,121.4368895,29.30770967,202304,1,0,0.033498264
1600496,Ningbo,121.4378647,29.31400727,202304,1,0,0.315345775
1737465,Ningbo,121.1446926,30.05706128,202304,1,0,0.077960069
1713571,Ningbo,121.8232255,29.89078443,202304,1,0,0.246440972
1725238,Ningbo,121.7905299,29.89636695,202304,1,0,0.073718171
1741938,Ningbo,121.1659687,30.05972048,202304,1,0,0.231604456
1586880,Ningbo,121.4429621,29.71851015,202304,1,0,0.01297309
1709217,Ningbo,121.4829174,29.39292344,202304,1,0,0.200627894
1704961,Ningbo,121.1347719,30.01214405,202304,1,0,0.056537905
1612943,Ningbo,121.168509,30.02334218,202304,1,0,0.253741319
1722535,Ningbo,121.4724063,29.35627907,202304,1,0,0.041639178
1730696,Ningbo,121.8308013,29.92844014,202304,1,0,0.116948785
1723240,Ningbo,121.4625069,29.34201163,202304,1,0,0.110724826
1617209,Ningbo,121.1572384,30.0864873,202304,1,0,0.106860532
1741490,Ningbo,121.1397177,30.03142488,202304,1,0,0.12973235
1744923,Ningbo,121.1386459,30.03464448,202304,1,0,0.183817998
1586448,Ningbo,121.7507455,29.92594535,202304,1,0,0.277125289
1714119,Ningbo,121.8662684,29.88912594,202304,1,0,0.065532407
1727034,Ningbo,121.1602003,30.04051563,202304,1,0,0.052170139
1443044,Nanjing,118.9937983,32.13922753,201903,0,0,0.077949942
1541182,Nanjing,118.6596691,31.97025396,201903,0,0,0.054981192
1508875,Nanjing,118.7688995,32.05790384,201903,0,0,0.074836516
1429840,Nanjing,118.7804926,32.09190527,201903,0,0,0.047634549
1556676,Nanjing,118.6402446,31.95855407,201903,0,0,0.209140625
1555262,Nanjing,118.9824496,32.13235604,201903,0,0,0.033975694
1419470,Nanjing,118.938376,32.1109699,201903,0,0,0.069924769
1446798,Nanjing,118.9592948,32.1200883,201903,0,0,0.173946759
1552668,Nanjing,118.7089585,32.04493562,201903,0,0,0.156685475
1519771,Nanjing,118.7647221,32.032053,201903,0,0,0.047589699
1424829,Nanjing,118.7053267,32.01745537,201903,0,0,0.182337963
1551754,Nanjing,118.6227897,31.93808835,201903,0,0,0.116568287
1455012,Nanjing,118.8283165,32.09203819,201903,0,0,0.228748553
1442756,Nanjing,118.9424452,32.15015127,201903,0,0,0.158307292
1573402,Nanjing,118.9017524,32.04868681,201903,0,0,0.058713831
1551829,Nanjing,118.6329277,31.92918066,201903,0,0,0.159484954
1470988,Nanjing,118.8720358,32.13496357,201903,0,0,0.033871528
1418822,Nanjing,118.7568184,31.96237403,201903,0,0,0.009121817
1484166,Nanjing,118.6598016,31.9480567,201903,0,0,0.10031684
1567785,Nanjing,118.8429881,32.15201958,201903,0,0,0.226087963
1460741,Nanjing,118.744427,32.04819552,201903,0,0,0.130383391
1385745,Nanjing,118.7759586,32.06352652,201903,0,0,0.04786603
1475057,Nanjing,118.7718007,32.10111064,201903,0,0,0.018661748
1521786,Nanjing,118.7783658,32.10193166,201903,0,0,0.073933738
1523867,Nanjing,118.7574414,32.07950302,201903,0,0,0.112624421
1482353,Nanjing,118.798878,32.04413843,201903,0,0,0.188395544
1518280,Nanjing,118.7559879,32.02260624,201903,0,0,0.110557002
1580207,Nanjing,118.645719,32.05854724,201903,0,0,0.003528646
1574957,Nanjing,118.6895593,31.93533484,201903,0,0,0.052942708
1413511,Nanjing,118.7278831,32.04644343,201903,0,0,0.076957465
1574618,Nanjing,118.6812483,31.94527112,201903,0,0,0.029249132
1569002,Nanjing,118.9807913,32.12434837,201903,0,0,0.001841725
1551324,Nanjing,118.6595855,31.94236506,201903,0,0,0.001131366
1545386,Nanjing,118.9105928,32.06388444,201903,0,0,0.161190683
1415993,Nanjing,118.7545432,32.04082205,201903,0,0,0.148135127
1555661,Nanjing,118.730405,32.04155275,201903,0,0,0.125698785
1561840,Nanjing,118.8260041,32.13579686,201903,0,0,0.031698495
1439664,Nanjing,118.8029339,31.89497562,201903,0,0,0.040253183
1461991,Nanjing,118.7607186,32.07617147,201903,0,0,0.074225984
1467349,Nanjing,118.7629775,32.04263155,201903,0,0,0.053773148
1409846,Nanjing,118.7402994,31.96552236,201903,0,0,0.161951678
1478808,Nanjing,118.796806,31.97430334,201903,0,0,0.030364583
1447011,Nanjing,118.9518423,32.13332859,201903,0,0,0.17416522
1389225,Nanjing,118.762721,32.08920546,201903,0,0,0.050532407
1455660,Nanjing,118.8581791,32.15161649,201903,0,0,0.120807292
1545066,Nanjing,118.8731029,32.0482753,201903,0,0,0.056553819
1540921,Nanjing,118.6491343,32.05667974,201903,0,0,0.027608507
1452863,Nanjing,118.7633238,31.97810522,201903,0,0,0.17943287
1482327,Nanjing,118.7966068,32.03744373,201903,0,0,0.04551794
1419401,Nanjing,118.6333276,31.93694713,201903,0,0,0.13609375
1497563,Nanjing,118.6608292,31.90802068,201903,0,0,0.080274884
1445737,Nanjing,118.7700499,32.05972957,201904,1,0,0.276853299
1389855,Nanjing,118.7821622,31.94484096,201904,1,0,0.088401331
1508332,Nanjing,118.8585866,31.90928953,201904,1,0,0.205190972
1459783,Nanjing,118.8135623,31.96323168,201904,1,0,0.025023148
1554070,Nanjing,119.0546801,31.6848105,201904,1,0,0.049265046
1516511,Nanjing,118.7953635,31.89275285,201904,1,0,0.14504485
1465819,Nanjing,118.8005384,31.91203654,201904,1,0,0.229743924
1491505,Nanjing,118.8666459,31.99075144,201904,1,0,0.082235243
1414693,Nanjing,119.0396745,31.65036784,201904,1,0,0.172695313
1475720,Nanjing,118.9022792,31.33458061,201904,1,0,0.082398727
1459925,Nanjing,118.8194563,31.96666405,201904,1,0,0.084337384
1504497,Nanjing,118.6660324,32.07322028,201904,1,0,0.049065394
1514385,Nanjing,118.8296824,32.33032624,201904,1,0,0.088579282
1530991,Nanjing,118.6928323,32.14856628,201904,1,0,0.160619213
1577159,Nanjing,118.6890024,32.12354737,201904,1,0,0.208255208
1514571,Nanjing,118.8463025,32.35934297,201904,1,0,0.107728588
1500849,Nanjing,118.8724266,31.94220465,201904,1,0,0.072786458
1485126,Nanjing,118.8530265,32.34105621,201904,1,0,0.280143229
1571462,Nanjing,119.0391294,31.63905627,201904,1,0,0.18978588
1385205,Nanjing,118.8128607,31.94121571,201904,1,0,0.542883391
1582092,Nanjing,118.6418893,32.0727693,201904,1,0,0.161608796
1500534,Nanjing,118.8490513,32.34502453,201904,1,0,0.128822338
1408201,Nanjing,118.9165626,32.03457451,201904,1,0,0.25385272
1457421,Nanjing,118.7115006,32.14116052,201904,1,0,0.005337095
1499381,Nanjing,118.7357433,32.14476005,201904,1,0,0.041474248
1495141,Nanjing,118.9247075,32.04559716,201904,1,0,0.040008681
1513980,Nanjing,118.7723273,32.2374582,201904,1,0,0.108875868
1438021,Nanjing,118.7142897,32.12147056,201904,1,0,0.018804977
1538320,Nanjing,118.8858815,32.02247035,201904,1,0,0.10140191
1502218,Nanjing,118.6309678,32.08164784,201904,1,0,0.153943866
1540933,Nanjing,118.6475629,32.05010584,201904,1,0,0.081080729
1529543,Nanjing,118.8549561,31.96960218,201904,1,0,0.125172164
1487249,Nanjing,118.761926,32.01072085,201904,1,0,0.287669271
1408719,Nanjing,118.8293084,32.33940815,201904,1,0,0.028051215
1458265,Nanjing,118.6628903,32.07476266,201904,1,0,0.103780382
1399101,Nanjing,118.7498903,32.07773101,201904,1,0,0.005633681
1507530,Nanjing,118.8757885,32.01310244,201904,1,0,0.086247106
1490979,Nanjing,118.8537843,31.9741925,201904,1,0,0.005454282
1404617,Nanjing,118.8836485,31.91428091,201904,1,0,0.092065972
1528200,Nanjing,118.8357091,31.95475304,201904,1,0,0.103297164
1513424,Nanjing,118.8864779,31.8796277,201904,1,0,0.205636574
1568262,Nanjing,118.7141394,32.11618451,201904,1,0,0.213590856
1409342,Nanjing,118.8162955,31.93935371,201904,1,0,0.18728588
1401815,Nanjing,118.8628135,31.9256464,201904,1,0,0.019059606
1559910,Nanjing,118.708113,31.98553252,201904,1,0,0.081519097
1511950,Nanjing,118.6659492,32.08102898,201904,1,0,0.073149595
1418958,Nanjing,118.7756897,31.95297859,201904,1,0,0.259072627
1509437,Nanjing,118.8559319,31.97373035,201904,1,0,0.027210648
1422616,Nanjing,119.0416621,31.69903779,201904,1,0,0.215504919
1440136,Nanjing,118.7349172,31.93557615,201904,1,0,0.143770255
1547379,Nanjing,118.7356434,32.21654849,201904,1,0,0.119768519
